Programa,Materia,Bloque,Cupo
IME,Estática,IMEBLO1,50
IME,Análisis de Circuitos (C.Cont),IMEBLO1,50
IME,Ciencia de los Materiales,IMEBLO1,50
IME,Probabilidad y Estadística,IMEBLO1,50
IME,Metodolog. de la Investigación,IMEBLO1,50
IME,Cálculo Diferencial e Integral,IMEBLO1,50
ITG,Introducción a la FGU,ITGBLO1,50
ITG,Inglés I,ITGBLO1,50
ITG,Precálculo,ITGBLO1,50
ITG,Álgebra Lineal,ITGBLO1,50
ITG,Probabilidad y Estadística,ITGBLO1,50
ITG,Física General con Laboratorio,ITGBLO1,50
ITG,Geometría Descriptiva,ITGBLO1,50
ITG,Introducción a la Topografía,ITGBLO1,50
ITG,Dibujo y Diseño Técnico,ITGBLO1,50
ITG,Inglés II,ITGBLO1,50
ITG,Cálculo Diferencial e Integral,ITGBLO1,50
ITG,Mecánica,ITGBLO1,50
ITG,Dibujo Topográfico CAD,ITGBLO1,50
ITG,Ing.Top. del Relieve Terrestre,ITGBLO1,50
ITG,Administración y Costos,ITGBLO1,50
ITX,Introducción a la FGU,ITXBLO1,50
ITX,Inglés I,ITXBLO1,50
ITX,Precálculo,ITXBLO1,50
ITX,Álgebra Lineal,ITXBLO1,50
ITX,Química General con Laboratori,ITXBLO1,50
ITX,Física Textil,ITXBLO1,50
ITX,Fibrología y su Desarrollo,ITXBLO1,50
ITX,Introd. a la Ingeniería Textil,ITXBLO1,50
ITX,Inglés II,ITXBLO1,50
ITX,Informática y Programación,ITXBLO1,50
ITX,Dibujo Industrial (CAD),ITXBLO1,50
ITX,Cálculo Diferencial e Integral,ITXBLO1,50
ITX,Química Textil y Colorantes,ITXBLO1,50
ITX,Hilatura I y Prácticas,ITXBLO1,50
ITX,Mecánica de Sólidos,ITXBLO1,50
ICV,Introducción a la FGU,ICVBLO2,50
ICV,Inglés I,ICVBLO2,50
ICV,Física Conceptual con Laborato,ICVBLO2,50
ICV,Dibujo Técnico Asistido por Co,ICVBLO2,50
ICV,Precálculo,ICVBLO2,50
ICV,Álgebra Lineal,ICVBLO2,50
ICV,Informática y Programación,ICVBLO2,50
ICV,Probabilidad y Estadística,ICVBLO2,50
ICV,Inglés II,ICVBLO2,50
ICV,Estática,ICVBLO2,50
ICV,Cinemática y Dinámica,ICVBLO2,50
ICV,Topografía y Prácticas con Lab,ICVBLO2,50
ICV,Cálculo Diferencial e Integral,ICVBLO2,50
ICV,Métodos Numéricos,ICVBLO2,50
IGF,Introducción a la FGU,IGFBLO2,50
IGF,Inglés I,IGFBLO2,50
IGF,Álgebra Sup. y Geometría Analí,IGFBLO2,50
IGF,Geología Física,IGFBLO2,50
IGF,Introducción a la Geofísica,IGFBLO2,50
IGF,Topografía Gral. con Prácticas,IGFBLO2,50
IGF,Física General con Laboratorio,IGFBLO2,50
IGF,Química General con Laboratori,IGFBLO2,50
IGF,Inglés II,IGFBLO2,50
IGF,Mecánica con Aplicaciones,IGFBLO2,50
IGF,Termod.y Procesos Físico -Quím,IGFBLO2,50
IGF,Mineralogía,IGFBLO2,50
IGF,Álgebra Lineal,IGFBLO2,50
IGF,Cálculo Diferencial e Integral,IGFBLO2,50
IID,Introducción a la FGU,IIDBLO2,50
IID,Inglés I,IIDBLO2,50
IID,Legislación,IIDBLO2,50
IID,Precálculo,IIDBLO2,50
IID,Informática y Programación,IIDBLO2,50
IID,Física General con Laboratorio,IIDBLO2,50
IID,Química General con Laboratori,IIDBLO2,50
IID,Dibujo Industrial (CAD),IIDBLO2,50
IID,Inglés II,IIDBLO2,50
IID,Mecánica,IIDBLO2,50
IID,Álgebra Lineal,IIDBLO2,50
IID,Cálculo Diferencial e Integral,IIDBLO2,50
IID,Métodos Numéricos,IIDBLO2,50
IID,Metrología,IIDBLO2,50
IME,Introducción a la FGU,IMEBLO2,50
IME,Inglés I,IMEBLO2,50
IME,Fun.de Mecánica y Electricidad,IMEBLO2,50
IME,Precálculo,IMEBLO2,50
IME,Álgebra Lineal,IMEBLO2,50
IME,Informática y Programación,IMEBLO2,50
IME,Dibujo Industrial (CAD),IMEBLO2,50
IME,Inglés II,IMEBLO2,50
IME,Estática,IMEBLO2,50
IME,Análisis de Circuitos (C.Cont),IMEBLO2,50
IME,Ciencia de los Materiales,IMEBLO2,50
IME,Probabilidad y Estadística,IMEBLO2,50
IME,Metodolog. de la Investigación,IMEBLO2,50
IME,Cálculo Diferencial e Integral,IMEBLO2,50
ITG,Introducción a la FGU,ITGBLO2,50
ITG,Inglés I,ITGBLO2,50
ITG,Precálculo,ITGBLO2,50
ITG,Álgebra Lineal,ITGBLO2,50
ITG,Probabilidad y Estadística,ITGBLO2,50
ITG,Física General con Laboratorio,ITGBLO2,50
ITG,Geometría Descriptiva,ITGBLO2,50
ITG,Introducción a la Topografía,ITGBLO2,50
ITG,Dibujo y Diseño Técnico,ITGBLO2,50
ITG,Inglés II,ITGBLO2,50
ITG,Cálculo Diferencial e Integral,ITGBLO2,50
ITG,Mecánica,ITGBLO2,50
ITG,Dibujo Topográfico CAD,ITGBLO2,50
ITG,Ing.Top. del Relieve Terrestre,ITGBLO2,50
ITG,Administración y Costos,ITGBLO2,50
ITX,Introducción a la FGU,ITXBLO2,50
ITX,Inglés I,ITXBLO2,50
ITX,Precálculo,ITXBLO2,50
ITX,Álgebra Lineal,ITXBLO2,50
ITX,Química General con Laboratori,ITXBLO2,50
ITX,Física Textil,ITXBLO2,50
ITX,Fibrología y su Desarrollo,ITXBLO2,50
ITX,Introd. a la Ingeniería Textil,ITXBLO2,50
ITX,Inglés II,ITXBLO2,50
ITX,Informática y Programación,ITXBLO2,50
ITX,Dibujo Industrial (CAD),ITXBLO2,50
ITX,Cálculo Diferencial e Integral,ITXBLO2,50
ITX,Química Textil y Colorantes,ITXBLO2,50
ITX,Hilatura I y Prácticas,ITXBLO2,50
ITX,Mecánica de Sólidos,ITXBLO2,50
ICV,Introducción a la FGU,ICVBLO3,50
ICV,Inglés I,ICVBLO3,50
ICV,Física Conceptual con Laborato,ICVBLO3,50
ICV,Dibujo Técnico Asistido por Co,ICVBLO3,50
ICV,Precálculo,ICVBLO3,50
ICV,Álgebra Lineal,ICVBLO3,50
ICV,Informática y Programación,ICVBLO3,50
ICV,Probabilidad y Estadística,ICVBLO3,50
ICV,Inglés II,ICVBLO3,50
ICV,Estática,ICVBLO3,50
ICV,Cinemática y Dinámica,ICVBLO3,50
ICV,Topografía y Prácticas con Lab,ICVBLO3,50
ICV,Cálculo Diferencial e Integral,ICVBLO3,50
ICV,Métodos Numéricos,ICVBLO3,50
IGF,Introducción a la FGU,IGFBLO3,50
IGF,Inglés I,IGFBLO3,50
IGF,Álgebra Sup. y Geometría Analí,IGFBLO3,50
IGF,Geología Física,IGFBLO3,50
IGF,Introducción a la Geofísica,IGFBLO3,50
IGF,Topografía Gral. con Prácticas,IGFBLO3,50
IGF,Física General con Laboratorio,IGFBLO3,50
IGF,Química General con Laboratori,IGFBLO3,50
IGF,Inglés II,IGFBLO3,50
IGF,Mecánica con Aplicaciones,IGFBLO3,50
IGF,Termod.y Procesos Físico -Quím,IGFBLO3,50
IGF,Mineralogía,IGFBLO3,50
IGF,Álgebra Lineal,IGFBLO3,50
IGF,Cálculo Diferencial e Integral,IGFBLO3,50
IID,Introducción a la FGU,IIDBLO3,50
IID,Inglés I,IIDBLO3,50
IID,Legislación,IIDBLO3,50
IID,Precálculo,IIDBLO3,50
IID,Informática y Programación,IIDBLO3,50
IID,Física General con Laboratorio,IIDBLO3,50
IID,Química General con Laboratori,IIDBLO3,50
IID,Dibujo Industrial (CAD),IIDBLO3,50
IID,Inglés II,IIDBLO3,50
IID,Mecánica,IIDBLO3,50
IID,Álgebra Lineal,IIDBLO3,50
IID,Cálculo Diferencial e Integral,IIDBLO3,50
IID,Métodos Numéricos,IIDBLO3,50
IID,Metrología,IIDBLO3,50
IME,Introducción a la FGU,IMEBLO3,50
IME,Inglés I,IMEBLO3,50
IME,Fun.de Mecánica y Electricidad,IMEBLO3,50
IME,Precálculo,IMEBLO3,50
IME,Álgebra Lineal,IMEBLO3,50
IME,Informática y Programación,IMEBLO3,50
IME,Dibujo Industrial (CAD),IMEBLO3,50
IME,Inglés II,IMEBLO3,50
IME,Estática,IMEBLO3,50
IME,Análisis de Circuitos (C.Cont),IMEBLO3,50
IME,Ciencia de los Materiales,IMEBLO3,50
IME,Probabilidad y Estadística,IMEBLO3,50
IME,Metodolog. de la Investigación,IMEBLO3,50
IME,Cálculo Diferencial e Integral,IMEBLO3,50
ITG,Introducción a la FGU,ITGBLO3,50
ITG,Inglés I,ITGBLO3,50
ITG,Precálculo,ITGBLO3,50
ITG,Álgebra Lineal,ITGBLO3,50
ITG,Probabilidad y Estadística,ITGBLO3,50
ITG,Física General con Laboratorio,ITGBLO3,50
ITG,Geometría Descriptiva,ITGBLO3,50
ITG,Introducción a la Topografía,ITGBLO3,50
ITG,Dibujo y Diseño Técnico,ITGBLO3,50
ITG,Inglés II,ITGBLO3,50
ITG,Cálculo Diferencial e Integral,ITGBLO3,50
ITG,Mecánica,ITGBLO3,50
ITG,Dibujo Topográfico CAD,ITGBLO3,50
ITG,Ing.Top. del Relieve Terrestre,ITGBLO3,50
ITG,Administración y Costos,ITGBLO3,50
ITX,Introducción a la FGU,ITXBLO3,50
ITX,Inglés I,ITXBLO3,50
ITX,Precálculo,ITXBLO3,50
ITX,Álgebra Lineal,ITXBLO3,50
ITX,Química General con Laboratori,ITXBLO3,50
ITX,Física Textil,ITXBLO3,50
ITX,Fibrología y su Desarrollo,ITXBLO3,50
ITX,Introd. a la Ingeniería Textil,ITXBLO3,50
ITX,Inglés II,ITXBLO3,50
ITX,Informática y Programación,ITXBLO3,50
ITX,Dibujo Industrial (CAD),ITXBLO3,50
ITX,Cálculo Diferencial e Integral,ITXBLO3,50
ITX,Química Textil y Colorantes,ITXBLO3,50
ITX,Hilatura I y Prácticas,ITXBLO3,50
ITX,Mecánica de Sólidos,ITXBLO3,50
ICV,Introducción a la FGU,ICVBLO4,50
ICV,Inglés I,ICVBLO4,50
ICV,Física Conceptual con Laborato,ICVBLO4,50
ICV,Dibujo Técnico Asistido por Co,ICVBLO4,50
ICV,Precálculo,ICVBLO4,50
ICV,Álgebra Lineal,ICVBLO4,50
ICV,Informática y Programación,ICVBLO4,50
ICV,Probabilidad y Estadística,ICVBLO4,50
ICV,Inglés II,ICVBLO4,50
ICV,Estática,ICVBLO4,50
ICV,Cinemática y Dinámica,ICVBLO4,50
ICV,Topografía y Prácticas con Lab,ICVBLO4,50
ICV,Cálculo Diferencial e Integral,ICVBLO4,50
ICV,Métodos Numéricos,ICVBLO4,50
IGF,Introducción a la FGU,IGFBLO4,50
IGF,Inglés I,IGFBLO4,50
IGF,Álgebra Sup. y Geometría Analí,IGFBLO4,50
IGF,Geología Física,IGFBLO4,50
IGF,Introducción a la Geofísica,IGFBLO4,50
IGF,Topografía Gral. con Prácticas,IGFBLO4,50
IGF,Física General con Laboratorio,IGFBLO4,50
IGF,Química General con Laboratori,IGFBLO4,50
IGF,Inglés II,IGFBLO4,50
IGF,Mecánica con Aplicaciones,IGFBLO4,50
IGF,Termod.y Procesos Físico -Quím,IGFBLO4,50
IGF,Mineralogía,IGFBLO4,50
IGF,Álgebra Lineal,IGFBLO4,50
IGF,Cálculo Diferencial e Integral,IGFBLO4,50
IID,Introducción a la FGU,IIDBLO4,50
IID,Inglés I,IIDBLO4,50
IID,Legislación,IIDBLO4,50
IID,Precálculo,IIDBLO4,50
IID,Informática y Programación,IIDBLO4,50
IID,Física General con Laboratorio,IIDBLO4,50
IID,Química General con Laboratori,IIDBLO4,50
IID,Dibujo Industrial (CAD),IIDBLO4,50
IID,Inglés II,IIDBLO4,50
IID,Mecánica,IIDBLO4,50
IID,Álgebra Lineal,IIDBLO4,50
IID,Cálculo Diferencial e Integral,IIDBLO4,50
IID,Métodos Numéricos,IIDBLO4,50
IID,Metrología,IIDBLO4,50
IME,Introducción a la FGU,IMEBLO4,50
IME,Inglés I,IMEBLO4,50
IME,Fun.de Mecánica y Electricidad,IMEBLO4,50
IME,Precálculo,IMEBLO4,50
IME,Álgebra Lineal,IMEBLO4,50
IME,Informática y Programación,IMEBLO4,50
IME,Dibujo Industrial (CAD),IMEBLO4,50
IME,Inglés II,IMEBLO4,50
IME,Estática,IMEBLO4,50
IME,Análisis de Circuitos (C.Cont),IMEBLO4,50
IME,Ciencia de los Materiales,IMEBLO4,50
IME,Probabilidad y Estadística,IMEBLO4,50
IME,Metodolog. de la Investigación,IMEBLO4,50
IME,Cálculo Diferencial e Integral,IMEBLO4,50
ITG,Introducción a la FGU,ITGBLO4,50
ITG,Inglés I,ITGBLO4,50
ITG,Precálculo,ITGBLO4,50
ITG,Álgebra Lineal,ITGBLO4,50
ITG,Probabilidad y Estadística,ITGBLO4,50
ITG,Física General con Laboratorio,ITGBLO4,50
ITG,Geometría Descriptiva,ITGBLO4,50
ITG,Introducción a la Topografía,ITGBLO4,50
ITG,Dibujo y Diseño Técnico,ITGBLO4,50
ITG,Inglés II,ITGBLO4,50
ITG,Cálculo Diferencial e Integral,ITGBLO4,50
ITG,Mecánica,ITGBLO4,50
ITG,Dibujo Topográfico CAD,ITGBLO4,50
ITG,Ing.Top. del Relieve Terrestre,ITGBLO4,50
ITG,Administración y Costos,ITGBLO4,50
ITX,Introducción a la FGU,ITXBLO4,50
ITX,Inglés I,ITXBLO4,50
ITX,Precálculo,ITXBLO4,50
ITX,Álgebra Lineal,ITXBLO4,50
ITX,Química General con Laboratori,ITXBLO4,50
ITX,Física Textil,ITXBLO4,50
ITX,Fibrología y su Desarrollo,ITXBLO4,50
ITX,Introd. a la Ingeniería Textil,ITXBLO4,50
ITX,Inglés II,ITXBLO4,50
ITX,Informática y Programación,ITXBLO4,50
ITX,Dibujo Industrial (CAD),ITXBLO4,50
ITX,Cálculo Diferencial e Integral,ITXBLO4,50
ITX,Química Textil y Colorantes,ITXBLO4,50
ITX,Hilatura I y Prácticas,ITXBLO4,50
ITX,Mecánica de Sólidos,ITXBLO4,50
ICV,Introducción a la FGU,ICVBLO5,50
ICV,Inglés I,ICVBLO5,50
ICV,Física Conceptual con Laborato,ICVBLO5,50
ICV,Dibujo Técnico Asistido por Co,ICVBLO5,50
ICV,Precálculo,ICVBLO5,50
ICV,Álgebra Lineal,ICVBLO5,50
ICV,Informática y Programación,ICVBLO5,50
ICV,Probabilidad y Estadística,ICVBLO5,50
ICV,Inglés II,ICVBLO5,50
ICV,Estática,ICVBLO5,50
ICV,Cinemática y Dinámica,ICVBLO5,50
ICV,Topografía y Prácticas con Lab,ICVBLO5,50
ICV,Cálculo Diferencial e Integral,ICVBLO5,50
ICV,Métodos Numéricos,ICVBLO5,50
IGF,Introducción a la FGU,IGFBLO5,50
IGF,Inglés I,IGFBLO5,50
IGF,Álgebra Sup. y Geometría Analí,IGFBLO5,50
IGF,Geología Física,IGFBLO5,50
IGF,Introducción a la Geofísica,IGFBLO5,50
IGF,Topografía Gral. con Prácticas,IGFBLO5,50
IGF,Física General con Laboratorio,IGFBLO5,50
IGF,Química General con Laboratori,IGFBLO5,50
IGF,Inglés II,IGFBLO5,50
IGF,Mecánica con Aplicaciones,IGFBLO5,50
IGF,Termod.y Procesos Físico -Quím,IGFBLO5,50
IGF,Mineralogía,IGFBLO5,50
IGF,Álgebra Lineal,IGFBLO5,50
IGF,Cálculo Diferencial e Integral,IGFBLO5,50
IID,Introducción a la FGU,IIDBLO5,50
IID,Inglés I,IIDBLO5,50
IID,Legislación,IIDBLO5,50
IID,Precálculo,IIDBLO5,50
IID,Informática y Programación,IIDBLO5,50
IID,Física General con Laboratorio,IIDBLO5,50
IID,Química General con Laboratori,IIDBLO5,50
IID,Dibujo Industrial (CAD),IIDBLO5,50
IID,Inglés II,IIDBLO5,50
IID,Mecánica,IIDBLO5,50
IID,Álgebra Lineal,IIDBLO5,50
IID,Cálculo Diferencial e Integral,IIDBLO5,50
IID,Métodos Numéricos,IIDBLO5,50
IID,Metrología,IIDBLO5,50
IME,Introducción a la FGU,IMEBLO5,50
IME,Inglés I,IMEBLO5,50
IME,Fun.de Mecánica y Electricidad,IMEBLO5,50
IME,Precálculo,IMEBLO5,50
IME,Álgebra Lineal,IMEBLO5,50
IME,Informática y Programación,IMEBLO5,50
IME,Dibujo Industrial (CAD),IMEBLO5,50
IME,Inglés II,IMEBLO5,50
IME,Estática,IMEBLO5,50
IME,Análisis de Circuitos (C.Cont),IMEBLO5,50
IME,Ciencia de los Materiales,IMEBLO5,50
IME,Probabilidad y Estadística,IMEBLO5,50
IME,Metodolog. de la Investigación,IMEBLO5,50
IME,Cálculo Diferencial e Integral,IMEBLO5,50
ITG,Introducción a la FGU,ITGBLO5,50
ITG,Inglés I,ITGBLO5,50
ITG,Precálculo,ITGBLO5,50
ITG,Álgebra Lineal,ITGBLO5,50
ITG,Probabilidad y Estadística,ITGBLO5,50
ITG,Física General con Laboratorio,ITGBLO5,50
ITG,Geometría Descriptiva,ITGBLO5,50
ITG,Introducción a la Topografía,ITGBLO5,50
ITG,Dibujo y Diseño Técnico,ITGBLO5,50
ITG,Inglés II,ITGBLO5,50
ITG,Cálculo Diferencial e Integral,ITGBLO5,50
ITG,Mecánica,ITGBLO5,50
ITG,Dibujo Topográfico CAD,ITGBLO5,50
ITG,Ing.Top. del Relieve Terrestre,ITGBLO5,50
ITG,Administración y Costos,ITGBLO5,50
ITX,Introducción a la FGU,ITXBLO5,50
ITX,Inglés I,ITXBLO5,50
ITX,Precálculo,ITXBLO5,50
ITX,Álgebra Lineal,ITXBLO5,50
ITX,Química General con Laboratori,ITXBLO5,50
ITX,Física Textil,ITXBLO5,50
ITX,Fibrología y su Desarrollo,ITXBLO5,50
ITX,Introd. a la Ingeniería Textil,ITXBLO5,50
ITX,Inglés II,ITXBLO5,50
ITX,Informática y Programación,ITXBLO5,50
ITX,Dibujo Industrial (CAD),ITXBLO5,50
ITX,Cálculo Diferencial e Integral,ITXBLO5,50
ITX,Química Textil y Colorantes,ITXBLO5,50
ITX,Hilatura I y Prácticas,ITXBLO5,50
ITX,Mecánica de Sólidos,ITXBLO5,50
ICV,Introducción a la FGU,ICVBLO6,50
ICV,Inglés I,ICVBLO6,50
ICV,Física Conceptual con Laborato,ICVBLO6,50
ICV,Dibujo Técnico Asistido por Co,ICVBLO6,50
ICV,Precálculo,ICVBLO6,50
ICV,Álgebra Lineal,ICVBLO6,50
ICV,Informática y Programación,ICVBLO6,50
ICV,Probabilidad y Estadística,ICVBLO6,50
ICV,Inglés II,ICVBLO6,50
ICV,Estática,ICVBLO6,50
ICV,Cinemática y Dinámica,ICVBLO6,50
ICV,Topografía y Prácticas con Lab,ICVBLO6,50
ICV,Cálculo Diferencial e Integral,ICVBLO6,50
ICV,Métodos Numéricos,ICVBLO6,50
IGF,Introducción a la FGU,IGFBLO6,50
IGF,Inglés I,IGFBLO6,50
IGF,Álgebra Sup. y Geometría Analí,IGFBLO6,50
IGF,Geología Física,IGFBLO6,50
IGF,Introducción a la Geofísica,IGFBLO6,50
IGF,Topografía Gral. con Prácticas,IGFBLO6,50
IGF,Física General con Laboratorio,IGFBLO6,50
IGF,Química General con Laboratori,IGFBLO6,50
IGF,Inglés II,IGFBLO6,50
IGF,Mecánica con Aplicaciones,IGFBLO6,50
IGF,Termod.y Procesos Físico -Quím,IGFBLO6,50
IGF,Mineralogía,IGFBLO6,50
IGF,Álgebra Lineal,IGFBLO6,50
IGF,Cálculo Diferencial e Integral,IGFBLO6,50
IID,Introducción a la FGU,IIDBLO6,50
IID,Inglés I,IIDBLO6,50
IID,Legislación,IIDBLO6,50
IID,Precálculo,IIDBLO6,50
IID,Informática y Programación,IIDBLO6,50
IID,Física General con Laboratorio,IIDBLO6,50
IID,Química General con Laboratori,IIDBLO6,50
IID,Dibujo Industrial (CAD),IIDBLO6,50
IID,Inglés II,IIDBLO6,50
IID,Mecánica,IIDBLO6,50
IID,Álgebra Lineal,IIDBLO6,50
IID,Cálculo Diferencial e Integral,IIDBLO6,50
IID,Métodos Numéricos,IIDBLO6,50
IID,Metrología,IIDBLO6,50
IME,Introducción a la FGU,IMEBLO6,50
IME,Inglés I,IMEBLO6,50
IME,Fun.de Mecánica y Electricidad,IMEBLO6,50
IME,Precálculo,IMEBLO6,50
IME,Álgebra Lineal,IMEBLO6,50
IME,Informática y Programación,IMEBLO6,50
IME,Dibujo Industrial (CAD),IMEBLO6,50
IME,Inglés II,IMEBLO6,50
IME,Estática,IMEBLO6,50
IME,Análisis de Circuitos (C.Cont),IMEBLO6,50
IME,Ciencia de los Materiales,IMEBLO6,50
IME,Probabilidad y Estadística,IMEBLO6,50
IME,Metodolog. de la Investigación,IMEBLO6,50
IME,Cálculo Diferencial e Integral,IMEBLO6,50
ITG,Introducción a la FGU,ITGBLO6,50
ITG,Inglés I,ITGBLO6,50
ITG,Precálculo,ITGBLO6,50
ITG,Álgebra Lineal,ITGBLO6,50
ITG,Probabilidad y Estadística,ITGBLO6,50
ITG,Física General con Laboratorio,ITGBLO6,50
ITG,Geometría Descriptiva,ITGBLO6,50
ITG,Introducción a la Topografía,ITGBLO6,50
ITG,Dibujo y Diseño Técnico,ITGBLO6,50
ITG,Inglés II,ITGBLO6,50
ITG,Cálculo Diferencial e Integral,ITGBLO6,50
ITG,Mecánica,ITGBLO6,50
ITG,Dibujo Topográfico CAD,ITGBLO6,50
ITG,Ing.Top. del Relieve Terrestre,ITGBLO6,50
ITG,Administración y Costos,ITGBLO6,50
ITX,Introducción a la FGU,ITXBLO6,50
ITX,Inglés I,ITXBLO6,50
ITX,Precálculo,ITXBLO6,50
ITX,Álgebra Lineal,ITXBLO6,50
ITX,Química General con Laboratori,ITXBLO6,50
ITX,Física Textil,ITXBLO6,50
ITX,Fibrología y su Desarrollo,ITXBLO6,50
ITX,Introd. a la Ingeniería Textil,ITXBLO6,50
ITX,Inglés II,ITXBLO6,50
ITX,Informática y Programación,ITXBLO6,50
ITX,Dibujo Industrial (CAD),ITXBLO6,50
ITX,Cálculo Diferencial e Integral,ITXBLO6,50
ITX,Química Textil y Colorantes,ITXBLO6,50
ITX,Hilatura I y Prácticas,ITXBLO6,50
ITX,Mecánica de Sólidos,ITXBLO6,50
IAL,Introducción a la FGU,IALBLO1,50
IAL,Inglés I,IALBLO1,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO1,50
IAL,Química General,IALBLO1,50
IAL,Cálculo Diferencial,IALBLO1,50
IAL,Álgebra Lineal,IALBLO1,50
IAL,T. de Int. a Ing del A Quimica,IALBLO1,50
IAL,Inglés II,IALBLO1,50
IAL,Inglés III,IALBLO1,50
IAL,Inglés IV,IALBLO1,50
IAL,Cálculo Integral,IALBLO1,50
IAL,Química Orgánica,IALBLO1,50
IAL,Física I,IALBLO1,50
IAL,Sist. de Gestión de la Calidad,IALBLO1,50
IAL,Fisicoquímica I,IALBLO1,50
IAL,Microbiología General,IALBLO1,50
IAM,Introducción a la FGU,IAMBLO1,50
IAM,Inglés I,IAMBLO1,50
IAM,Química General,IAMBLO1,50
IAM,Cálculo Diferencial,IAMBLO1,50
IAM,Álgebra Lineal,IAMBLO1,50
IAM,Desarrollo Sostenible para Ing,IAMBLO1,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO1,50
IAM,Inglés II,IAMBLO1,50
IAM,Inglés III,IAMBLO1,50
IAM,Inglés IV,IAMBLO1,50
IAM,Toxicología Ambiental,IAMBLO1,50
IAM,Cálculo Integral,IAMBLO1,50
IAM,Química Orgánica,IAMBLO1,50
IAM,Física I,IAMBLO1,50
IAM,Fisicoquímica I,IAMBLO1,50
IAM,Microbiología General,IAMBLO1,50
IQU,Introducción a la FGU,IQUBLO1,50
IQU,Inglés I,IQUBLO1,50
IQU,Química General,IQUBLO1,50
IQU,Cálculo Diferencial,IQUBLO1,50
IQU,Álgebra Lineal,IQUBLO1,50
IQU,Desarrollo Sostenible para Ing,IQUBLO1,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO1,50
IQU,Inglés II,IQUBLO1,50
IQU,Inglés III,IQUBLO1,50
IQU,Inglés IV,IQUBLO1,50
IQU,Cálculo Integral,IQUBLO1,50
IQU,Física I,IQUBLO1,50
IQU,Sist. de Gestión de la Calidad,IQUBLO1,50
IQU,Fisicoquímica I,IQUBLO1,50
IQU,Química Orgánica I,IQUBLO1,50
LIA,Introducción a la FGU,LIABLO1,50
LIA,Inglés I,LIABLO1,50
LIA,Química General,LIABLO1,50
LIA,Cálculo Diferencial,LIABLO1,50
LIA,Álgebra Lineal,LIABLO1,50
LIA,Desarrollo Sostenible para Ing,LIABLO1,50
LIA,T. de Int. a Ing del A Quimica,LIABLO1,50
LIA,Inglés II,LIABLO1,50
LIA,Inglés III,LIABLO1,50
LIA,Inglés IV,LIABLO1,50
LIA,Cálculo Integral,LIABLO1,50
LIA,Química Orgánica,LIABLO1,50
LIA,Física I,LIABLO1,50
LIA,Fisicoquímica I,LIABLO1,50
LIA,Dibujo Técnico,LIABLO1,50
IAL,Introducción a la FGU,IALBLO2,50
IAL,Inglés I,IALBLO2,50
IAL,Cadenas Agroalimen. y Sustenta,IALBLO2,50
IAL,Química General,IALBLO2,50
IAL,Cálculo Diferencial,IALBLO2,50
IAL,Álgebra Lineal,IALBLO2,50
IAL,T. de Int. a Ing del A Quimica,IALBLO2,50
IAL,Inglés II,IALBLO2,50
IAL,Inglés III,IALBLO2,50
IAL,Inglés IV,IALBLO2,50
IAL,Cálculo Integral,IALBLO2,50
IAL,Química Orgánica,IALBLO2,50
IAL,Física I,IALBLO2,50
IAL,Sist. de Gestión de la Calidad,IALBLO2,50
IAL,Fisicoquímica I,IALBLO2,50
IAL,Microbiología General,IALBLO2,50
IAM,Introducción a la FGU,IAMBLO2,50
IAM,Inglés I,IAMBLO2,50
IAM,Química General,IAMBLO2,50
IAM,Cálculo Diferencial,IAMBLO2,50
IAM,Álgebra Lineal,IAMBLO2,50
IAM,Desarrollo Sostenible para Ing,IAMBLO2,50
IAM,T. de Int. a Ing del A Quimica,IAMBLO2,50
IAM,Inglés II,IAMBLO2,50
IAM,Inglés III,IAMBLO2,50
IAM,Inglés IV,IAMBLO2,50
IAM,Toxicología Ambiental,IAMBLO2,50
IAM,Cálculo Integral,IAMBLO2,50
IAM,Química Orgánica,IAMBLO2,50
IAM,Física I,IAMBLO2,50
IAM,Fisicoquímica I,IAMBLO2,50
IAM,Microbiología General,IAMBLO2,50
IQU,Introducción a la FGU,IQUBLO2,50
IQU,Inglés I,IQUBLO2,50
IQU,Química General,IQUBLO2,50
IQU,Cálculo Diferencial,IQUBLO2,50
IQU,Álgebra Lineal,IQUBLO2,50
IQU,Desarrollo Sostenible para Ing,IQUBLO2,50
IQU,T. de Int. a Ing del A Quimica,IQUBLO2,50
IQU,Inglés II,IQUBLO2,50
IQU,Inglés III,IQUBLO2,50
IQU,Inglés IV,IQUBLO2,50
IQU,Cálculo Integral,IQUBLO2,50
IQU,Física I,IQUBLO2,50
IQU,Sist. de Gestión de la Calidad,IQUBLO2,50
IQU,Fisicoquímica I,IQUBLO2,50
IQU,Química Orgánica I,IQUBLO2,50
LIA,Introducción a la FGU,LIABLO2,50
LIA,Inglés I,LIABLO2,50
LIA,Química General,LIABLO2,50
LIA,Cálculo Diferencial,LIABLO2,50
LIA,Álgebra Lineal,LIABLO2,50
LIA,Desarrollo Sostenible para Ing,LIABLO2,50
LIA,T. de Int. a Ing del A Quimica,LIABLO2,50
LIA,Inglés II,LIABLO2,50
LIA,Inglés III,LIABLO2,50
LIA,Inglés IV,LIABLO2,50
LIA,Cálculo Integral,LIABLO2,50
LIA,Química Orgánica,LIABLO2,50
LIA,Física I,LIABLO2,50
